Initializing SD card...
Card initialized.
Waiting for key...
Key received. Dumping file...
Timestamp,Sensor,BME_Temperature,BME_Pressure,BME_Humidity,BME_Gas_Resistance,BME_Altitude,ENS_AQI,ENS_TVOC,ENS_eCO2,ENS_HP0,ENS_HP1,ENS_HP2,ENS_HP3,LSM_Accel_X,LSM_Accel_Y,LSM_Accel_Z,LSM_Gyro_X,LSM_Gyro_Y,LSM_Gyro_Z,MPL_Pressure,MPL_Altitude,BNO_Accel_X,BNO_Accel_Y,BNO_Accel_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z,BNO_Gyro_X,BNO_Gyro_Y,BNO_Gyro_Z,BNO_Euler_Heading,BNO_Euler_Roll,BNO_Euler_Pitch,BNO_Linear_Accel_X,BNO_Linear_Accel_Y,BNO_Linear_Accel_Z,BNO_Gravity_X,BNO_Gravity_Y,BNO_Gravity_Z,BNO_Calibration_System,BNO_Calibration_Gyro,BNO_Calibration_Accel,BNO_Calibration_Mag1581,FRANC,,,,,,,,,,,,,-7.45,0.26,6.26,0.05,-0.38,-2.83,982.38,262.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
18842,FRANC,,,,,,,,,,,,,-9.50,-0.64,2.51,0.11,0.07,-0.11,,,-0.63,9.52,0.20,-13.75,-31.00,-0.06,0.13,-0.08,-0.04,-87.62,317.50,-2.19,-0.25,-0.26,-0.20,-0.38,9.79,0.39,0,3,1,0
18881,FRANC,,,,,,,,,,,,,-9.28,-0.96,2.21,0.00,-0.02,-0.06,982.50,259.94,-0.56,9.85,0.55,-13.75,-31.00,-0.06,0.17,-0.13,-0.05,-87.75,317.75,-2.25,-0.35,-0.14,-0.27,-0.39,9.79,0.37,0,3,1,0
18889,FRANC,,,,,,,,,,,,,-9.28,-0.80,2.28,0.02,-0.06,-0.03,,,-0.33,9.86,0.76,-15.00,-31.00,-0.06,-0.01,-0.05,-0.00,-87.81,317.94,-2.25,0.05,0.07,0.39,-0.39,9.79,0.36,0,3,1,0
18929,FRANC,,,,,,,,,,,,,-9.44,-0.72,2.11,-0.02,-0.06,-0.04,982.57,261.62,-0.49,9.70,0.57,-15.00,-31.00,-0.06,-0.03,-0.00,0.01,-87.81,317.94,-2.25,-0.12,-0.06,0.10,-0.39,9.79,0.37,0,3,1,0
18938,FRANC,,,,,,,,,,,,,-9.28,-0.69,2.14,0.02,-0.11,0.01,,,-0.51,9.78,0.42,-14.88,-31.25,-0.50,-0.04,0.00,0.01,-87.75,317.94,-2.31,-0.12,-0.01,0.05,-0.39,9.79,0.37,0,3,1,0
18976,FRANC,,,,,,,,,,,,,-9.65,-0.85,2.12,0.03,-0.08,-0.02,982.32,258.56,-0.49,9.77,0.48,-14.88,-31.25,-0.50,-0.06,-0.00,0.01,-87.75,317.94,-2.25,-0.10,-0.01,0.09,-0.39,9.79,0.38,0,3,1,0
18985,FRANC,,,,,,,,,,,,,-9.32,-0.73,2.27,-0.02,-0.09,-0.01,,,-0.47,9.76,0.49,-14.56,-31.19,0.75,-0.03,-0.00,0.01,-87.62,317.94,-2.25,-0.10,-0.01,0.09,-0.39,9.79,0.40,0,3,1,0
19024,FRANC,,,,,,,,,,,,,-9.26,-0.87,2.27,-0.01,-0.18,-0.02,982.30,258.12,-0.49,9.79,0.46,-14.56,-31.19,0.75,-0.04,0.00,0.01,-87.62,317.94,-2.25,-0.10,0.00,0.05,-0.39,9.79,0.40,0,3,1,0
19033,FRANC,,,,,,,,,,,,,-9.32,-0.77,2.32,0.02,-0.14,-0.02,,,-0.49,9.75,0.49,-14.56,-31.19,0.75,-0.09,-0.00,0.02,-87.44,317.88,-2.25,-0.16,-0.03,0.03,-0.38,9.78,0.43,0,3,1,0
19071,FRANC,,,,,,,,,,,,,-9.37,-0.71,2.28,-0.02,0.01,-0.03,982.32,258.81,-0.55,9.75,0.47,-14.56,-31.69,0.00,-0.09,-0.02,0.03,-87.38,317.88,-2.25,-0.09,0.00,0.14,-0.38,9.78,0.44,0,3,1,0
19079,FRANC,,,,,,,,,,,,,-9.08,-0.80,2.34,0.04,-0.03,-0.04,,,-0.55,9.65,0.45,-14.56,-31.69,0.00,-0.06,-0.02,0.02,-87.25,317.88,-2.19,-0.16,-0.13,-0.01,-0.38,9.78,0.46,0,3,1,0
19177,FRANC,,,,,,,,,,,,,-9.11,-0.75,2.29,-0.04,0.12,-0.09,982.47,260.62,-0.48,9.74,0.53,-13.75,-31.38,-0.50,0.01,-0.00,-0.00,-87.19,317.94,-2.19,-0.11,0.01,0.07,-0.38,9.78,0.47,0,3,1,0
19186,FRANC,,,,,,,,,,,,,-9.21,-0.72,2.40,-0.06,0.13,-0.03,,,-0.46,9.70,0.63,-14.88,-31.38,-0.06,0.03,0.00,-0.01,-87.19,317.94,-2.25,-0.07,-0.07,0.15,-0.38,9.78,0.47,0,3,1,0
19223,FRANC,,,,,,,,,,,,,-9.32,-0.91,2.24,-0.06,0.18,-0.10,982.45,260.75,-0.46,9.65,0.64,-14.88,-31.38,-0.06,0.07,0.00,-0.02,-87.19,317.94,-2.25,-0.07,-0.13,0.17,-0.38,9.78,0.47,0,3,1,0
19232,FRANC,,,,,,,,,,,,,-9.23,-0.68,2.30,-0.07,0.22,-0.05,,,-0.48,9.66,0.58,-14.88,-31.38,-0.06,0.18,0.01,-0.05,-87.56,318.06,-2.38,-0.08,-0.09,0.16,-0.40,9.78,0.41,0,3,1,0
19272,FRANC,,,,,,,,,,,,,-9.32,-0.64,2.03,0.01,0.30,-0.06,982.58,258.00,-0.49,9.72,0.50,-13.50,-31.38,0.25,0.25,0.01,-0.07,-87.69,318.12,-2.38,-0.07,-0.06,0.11,-0.41,9.79,0.39,0,3,1,0
19280,FRANC,,,,,,,,,,,,,-9.46,-1.06,1.98,-0.03,0.25,-0.06,,,-0.59,9.72,0.34,-13.50,-31.38,0.25,0.33,0.01,-0.09,-88.19,318.25,-2.56,-0.15,-0.06,0.03,-0.45,9.79,0.27,0,3,1,0
19318,FRANC,,,,,,,,,,,,,-9.87,-0.89,1.93,0.11,0.19,-0.12,982.49,260.94,-0.65,9.74,0.31,-14.19,-32.56,-0.06,0.33,-0.01,-0.09,-88.50,318.38,-2.62,-0.07,-0.01,0.02,-0.45,9.79,0.24,0,3,1,0
19327,FRANC,,,,,,,,,,,,,-9.43,-1.07,1.49,0.06,0.21,-0.11,,,-0.46,9.79,0.17,-14.19,-32.56,-0.06,0.22,0.00,-0.06,-88.94,318.56,-2.75,0.01,0.00,0.00,-0.47,9.79,0.17,0,3,1,0
19363,FRANC,,,,,,,,,,,,,-9.53,-1.14,2.07,0.04,0.24,-0.08,982.49,261.00,-0.73,9.82,-0.05,-14.88,-32.88,0.25,0.23,-0.04,-0.06,-89.06,318.62,-2.81,-0.25,0.03,-0.20,-0.48,9.79,0.15,0,3,1,0
19373,FRANC,,,,,,,,,,,,,-9.54,-1.14,1.96,0.15,0.22,-0.02,,,-0.63,9.46,-0.01,-14.88,-32.88,0.25,0.14,-0.15,-0.03,-89.38,319.06,-2.88,0.19,0.36,0.67,-0.50,9.79,0.09,0,3,1,0
19411,FRANC,,,,,,,,,,,,,-9.46,-0.66,1.92,-0.02,0.22,-0.12,982.52,262.19,-0.52,9.35,-0.16,-13.06,-32.50,1.88,0.16,-0.10,-0.05,-89.50,319.12,-2.94,-0.02,-0.43,-0.24,-0.50,9.79,0.08,0,3,1,0
19422,FRANC,,,,,,,,,,,,,-9.49,-0.90,1.83,-0.02,0.23,-0.02,,,-0.33,9.91,0.70,-13.06,-32.50,1.88,0.13,-0.13,-0.03,-89.81,319.50,-3.00,0.07,-0.16,0.14,-0.52,9.79,0.02,0,3,1,0
19460,FRANC,,,,,,,,,,,,,-9.62,-0.98,1.58,-0.04,0.21,-0.07,982.17,256.75,-0.44,9.63,0.17,-14.38,-33.06,1.00,0.15,-0.00,-0.04,-89.88,319.50,-3.06,-0.10,-0.09,0.16,-0.52,9.79,0.01,0,3,1,0
19471,FRANC,,,,,,,,,,,,,-9.57,-0.76,1.77,-0.03,0.26,-0.05,,,-0.62,9.73,0.01,-14.38,-33.06,1.00,0.25,0.02,-0.07,-90.25,319.62,-3.12,-0.06,-0.05,0.06,-0.54,9.79,-0.07,0,3,1,0
19508,FRANC,,,,,,,,,,,,,-9.28,-1.10,1.23,0.16,0.27,-0.06,982.41,260.12,-0.61,9.73,0.00,-14.38,-33.06,1.00,0.26,0.01,-0.07,-90.50,319.69,-3.25,-0.18,-0.07,-0.08,-0.55,9.79,-0.09,0,3,1,0
19520,FRANC,,,,,,,,,,,,,-9.39,-1.01,1.37,0.21,0.42,-0.11,,,-0.81,9.69,-0.44,-15.00,-33.06,1.75,0.28,-0.04,-0.08,-91.00,319.88,-3.38,-0.23,-0.08,-0.27,-0.58,9.78,-0.20,0,3,1,0
19558,FRANC,,,,,,,,,,,,,-8.19,-0.78,0.86,0.47,0.59,-0.16,982.65,256.44,-0.89,9.76,-0.45,-15.00,-33.06,1.75,0.32,-0.12,-0.09,-91.31,320.12,-3.44,-0.24,-0.30,-0.39,-0.59,9.78,-0.22,0,3,1,0
19569,FRANC,,,,,,,,,,,,,-11.12,-1.03,2.57,0.48,0.53,-0.20,,,-0.86,9.66,-0.41,-14.38,-32.75,3.38,0.48,-0.41,-0.10,-91.94,320.81,-3.62,-0.23,-0.11,-0.07,-0.62,9.78,-0.33,0,3,1,0
19622,FRANC,,,,,,,,,,,,,-9.49,-1.22,1.97,0.54,0.42,-0.15,982.52,259.81,-0.90,10.29,-0.52,-15.19,-34.06,4.00,0.47,-0.51,-0.10,-92.75,322.00,-3.88,-0.24,0.52,-0.05,-0.66,9.77,-0.47,0,3,1,0
19630,FRANC,,,,,,,,,,,,,-8.93,-1.64,-0.83,0.42,0.31,-0.20,,,-1.46,9.33,-1.05,-15.19,-34.06,4.00,0.32,-0.34,-0.07,-93.38,322.94,-4.06,-0.77,-0.43,-0.46,-0.70,9.76,-0.61,0,3,1,0
19667,FRANC,,,,,,,,,,,,,-6.36,0.07,-0.29,0.41,0.39,-0.16,982.35,260.94,-0.59,10.00,-0.57,-14.25,-34.50,4.38,0.41,-0.41,-0.05,-93.81,323.56,-4.12,-0.25,-0.23,-0.47,-0.71,9.75,-0.65,0,3,1,0
19676,FRANC,,,,,,,,,,,,,-7.10,0.01,-0.82,0.27,0.32,-0.23,,,-0.69,9.72,-0.56,-14.25,-34.50,4.38,0.36,-0.47,-0.07,-94.38,324.62,-4.31,0.05,-0.02,0.18,-0.74,9.74,-0.75,0,3,1,0
19712,FRANC,,,,,,,,,,,,,-7.77,-1.51,-0.11,0.30,0.59,-0.13,982.49,259.69,-0.64,9.51,-0.93,-15.50,-35.06,5.88,0.36,-0.45,-0.06,-94.56,324.94,-4.38,0.10,-0.23,-0.15,-0.75,9.74,-0.78,0,3,1,0
19722,FRANC,,,,,,,,,,,,,-11.86,0.37,2.14,0.28,0.15,-0.08,,,-0.63,9.45,-0.71,-15.50,-35.06,5.88,0.35,-0.30,-0.07,-95.31,326.12,-4.62,-0.09,-0.45,-0.14,-0.79,9.73,-0.91,0,3,1,0
19760,FRANC,,,,,,,,,,,,,-9.65,-1.27,0.82,0.03,-0.02,-0.03,982.37,261.06,-0.88,9.27,-1.05,-15.50,-35.50,6.75,0.38,-0.28,-0.08,-95.56,326.38,-4.69,-0.27,-0.38,-0.23,-0.80,9.72,-0.94,0,3,1,0
19771,FRANC,,,,,,,,,,,,,-9.57,-1.08,0.83,0.03,-0.00,0.01,,,-0.77,9.83,-0.70,-15.50,-35.50,6.75,0.05,-0.22,0.02,-96.00,327.00,-4.81,0.03,-0.02,0.19,-0.82,9.71,-1.02,0,3,1,0
19811,FRANC,,,,,,,,,,,,,-9.50,-1.16,1.06,0.00,-0.00,-0.05,982.43,261.19,-0.87,9.67,-0.85,-16.38,-36.88,7.50,-0.07,-0.01,0.01,-95.94,327.00,-4.81,-0.05,-0.04,0.16,-0.82,9.71,-1.01,0,3,1,0
19822,FRANC,,,,,,,,,,,,,-9.71,-1.34,1.00,-0.03,-0.02,0.03,,,-1.00,9.85,-1.08,-16.38,-36.88,7.50,0.05,0.01,-0.01,-96.00,327.00,-4.81,-0.18,0.05,0.00,-0.82,9.71,-1.02,0,3,1,0
19858,FRANC,,,,,,,,,,,,,-9.26,-1.15,2.29,1.38,0.02,-0.23,982.31,255.12,-1.00,9.77,-1.02,-14.75,-36.38,7.25,-0.04,-0.01,0.00,-96.00,327.00,-4.81,-0.05,-0.08,0.21,-0.82,9.71,-1.02,0,3,1,0
19870,FRANC,,,,,,,,,,,,,-12.76,-0.53,4.05,0.77,0.18,-0.13,,,-3.14,12.23,-0.40,-14.75,-36.38,7.25,-0.04,0.13,-0.04,-95.94,327.00,-4.81,1.72,0.59,1.61,-0.83,9.72,-0.93,0,3,1,0
19908,FRANC,,,,,,,,,,,,,-9.77,-1.17,0.66,0.10,0.06,-0.11,982.44,259.00,0.89,10.32,0.68,-14.88,-37.69,7.19,-0.85,-0.18,-0.13,-95.00,326.62,-4.94,-0.06,-0.52,-0.18,-0.84,9.73,-0.85,0,3,1,0
19920,FRANC,,,,,,,,,,,,,-9.53,-1.12,1.21,0.05,-0.08,-0.03,,,-0.83,9.93,-0.22,-14.88,-37.69,7.19,0.21,-0.23,0.03,-94.75,327.12,-5.00,-0.05,0.29,0.43,-0.85,9.73,-0.83,0,3,1,0
19958,FRANC,,,,,,,,,,,,,-9.60,-1.31,0.96,-0.01,-0.01,-0.05,982.43,261.44,-0.90,10.02,-0.40,-17.06,-37.50,6.19,0.14,-0.08,0.03,-94.94,327.25,-4.94,-0.16,0.11,-0.03,-0.85,9.73,-0.84,0,3,1,0
19970,FRANC,,,,,,,,,,,,,-9.59,-1.23,1.14,-0.02,-0.00,-0.06,,,-0.79,9.72,-0.58,-17.06,-37.50,6.19,-0.03,-0.01,0.00,-94.94,327.31,-4.94,-0.13,0.13,0.03,-0.85,9.73,-0.84,0,3,1,0
20007,FRANC,,,,,,,,,,,,,-9.49,-1.25,0.78,-0.02,-0.01,-0.06,982.26,258.94,-0.98,9.87,-0.81,-17.06,-37.50,6.19,0.03,-0.00,-0.00,-95.00,327.31,-4.94,-0.13,0.08,0.01,-0.85,9.73,-0.85,0,3,1,0
20047,FRANC,,,,,,,,,,,,,-9.47,-1.22,1.13,-0.02,0.01,0.01,982.20,259.00,-0.95,9.78,-0.83,-16.06,-36.69,6.19,0.00,0.00,-0.00,-94.94,327.31,-4.94,-0.04,0.06,0.11,-0.85,9.73,-0.84,0,3,1,0
20058,FRANC,,,,,,,,,,,,,-7.50,-14.19,27.25,3.22,-3.40,0.25,,,-0.89,9.79,-0.70,-15.56,-37.38,6.69,0.00,0.00,0.00,-94.94,327.31,-4.94,-0.04,0.05,0.13,-0.85,9.73,-0.84,0,3,1,0
20096,FRANC,,,,,,,,,,,,,-9.63,0.63,4.00,0.85,0.44,0.00,982.84,260.94,-0.89,9.78,-0.73,-15.56,-37.38,6.69,0.00,0.00,-0.00,-94.94,327.31,-4.94,0.59,0.51,4.61,-0.85,9.73,-0.84,0,3,1,0
20136,FRANC,,,,,,,,,,,,,-8.75,-1.37,-0.54,0.37,-0.23,-0.23,982.32,259.12,-0.62,9.69,-0.83,-16.00,-37.00,6.19,-1.24,-0.31,-0.11,-92.94,326.69,-5.06,1.39,0.45,1.88,-0.86,9.75,-0.50,0,3,1,0
20148,FRANC,,,,,,,,,,,,,-9.56,-1.34,2.27,0.30,-0.24,-0.10,,,-0.56,10.89,1.33,-15.19,-37.38,4.69,0.90,-0.87,0.10,-93.50,327.88,-5.12,0.30,1.14,1.93,-0.87,9.74,-0.64,0,3,1,0
20188,FRANC,,,,,,,,,,,,,-9.05,-1.37,1.55,-0.08,0.11,-0.22,982.61,260.06,-1.05,9.81,-1.20,-15.19,-37.38,4.69,0.17,-0.43,0.08,-93.81,328.50,-5.06,-0.15,0.69,0.57,-0.86,9.74,-0.65,0,3,1,0
20199,FRANC,,,,,,,,,,,,,-8.98,-0.97,1.59,-0.07,0.18,-0.06,,,-0.78,9.57,-0.24,-15.19,-38.38,5.88,-0.26,-0.03,0.07,-93.50,328.69,-4.94,-0.06,-0.03,0.32,-0.85,9.75,-0.58,0,3,1,0
20238,FRANC,,,,,,,,,,,,,-10.04,-0.58,1.89,0.11,-0.08,-0.02,982.51,259.38,-0.91,9.71,-0.26,-15.19,-38.38,5.88,-0.00,-0.01,-0.00,-93.44,328.69,-4.94,0.08,-0.11,0.28,-0.85,9.75,-0.58,0,3,1,0
20250,FRANC,,,,,,,,,,,,,-9.23,-0.95,1.43,0.10,-0.00,-0.05,,,-1.46,10.19,-1.11,-16.00,-38.75,7.06,0.29,0.03,-0.06,-93.81,328.81,-5.00,-0.03,0.18,-0.34,-0.86,9.74,-0.65,0,3,1,0
20289,FRANC,,,,,,,,,,,,,2.32,-4.00,-5.23,0.27,-0.10,-0.38,982.76,262.69,-0.89,9.93,-1.00,-16.00,-38.75,7.06,-0.09,-0.03,0.00,-93.75,328.81,-5.00,0.47,-0.06,0.32,-0.86,9.74,-0.64,0,3,1,0
20300,FRANC,,,,,,,,,,,,,-8.03,-0.77,0.99,-0.71,-0.91,0.02,,,-1.01,9.95,-0.63,-15.69,-38.88,6.06,0.06,0.01,-0.01,-93.75,328.81,-5.06,-2.03,-1.37,0.38,-0.86,9.74,-0.64,0,3,1,0
20339,FRANC,,,,,,,,,,,,,-8.08,-0.87,3.02,0.30,0.53,0.09,982.40,260.06,-6.05,7.97,-5.66,-15.69,-38.88,6.06,-0.19,0.37,-0.06,-93.69,328.62,-5.06,-5.18,-1.77,-5.03,-0.86,9.74,-0.63,0,3,1,0
20350,FRANC,,,,,,,,,,,,,-9.53,-0.87,2.21,0.02,0.79,-0.25,,,-0.28,8.40,0.38,-16.75,-37.75,5.38,-0.50,-0.14,0.15,-91.62,328.12,-4.69,0.27,-0.93,0.94,-0.80,9.76,-0.27,0,3,1,0
20388,FRANC,,,,,,,,,,,,,-9.58,-1.31,-0.22,0.02,0.34,-0.02,982.30,258.56,-0.53,8.83,0.66,-16.75,-37.75,5.38,0.21,-0.16,-0.02,-91.69,328.19,-4.69,0.19,-0.21,0.96,-0.80,9.76,-0.29,0,3,1,0
20399,FRANC,,,,,,,,,,,,,-9.50,-1.09,-0.21,-0.03,0.01,0.04,,,-0.82,9.91,-0.34,-17.06,-38.06,4.19,0.83,0.05,-0.23,-93.38,328.81,-5.06,-0.56,0.98,0.20,-0.87,9.75,-0.58,0,3,1,0
20443,FRANC,,,,,,,,,,,,,-9.36,-0.92,1.50,0.07,-0.15,-0.05,982.53,261.19,-1.12,10.56,-1.38,-17.06,-38.06,4.19,0.57,-0.10,0.00,-93.69,328.94,-5.06,-0.25,0.81,-0.74,-0.87,9.74,-0.63,0,3,1,0
20453,FRANC,,,,,,,,,,,,,-9.37,-1.29,1.69,-0.03,-0.13,-0.02,,,-0.98,10.22,-0.98,-15.69,-38.88,5.00,-0.31,-0.10,0.05,-93.56,329.00,-5.06,-0.09,0.07,0.46,-0.86,9.74,-0.61,0,3,1,0
20494,FRANC,,,,,,,,,,,,,-9.43,-1.19,1.21,-0.07,0.22,-0.15,982.77,259.81,-0.98,9.78,-0.37,-15.69,-38.88,5.00,-0.24,-0.02,0.07,-93.44,328.94,-5.00,0.09,-0.04,0.24,-0.85,9.75,-0.57,0,3,1,0
20506,FRANC,,,,,,,,,,,,,-9.49,-1.03,1.54,-0.04,0.23,-0.08,,,-0.90,9.76,-0.36,-16.75,-38.50,5.00,0.07,0.00,-0.02,-93.25,328.94,-5.00,-0.05,0.01,0.20,-0.85,9.75,-0.56,0,3,1,0
20545,FRANC,,,,,,,,,,,,,-7.70,0.71,4.90,0.34,-0.92,0.30,982.38,262.50,-0.88,9.80,-0.39,-16.75,-38.50,5.00,0.14,0.01,-0.04,-93.44,329.00,-5.00,-0.04,0.03,0.21,-0.86,9.75,-0.59,0,3,1,0
20557,FRANC,,,,,,,,,,,,,-10.83,0.56,6.39,-0.25,-0.27,0.15,,,0.99,10.93,0.65,-17.00,-38.75,5.38,-1.79,0.36,0.22,-92.31,327.94,-4.94,1.84,1.17,1.05,-0.84,9.76,-0.39,0,3,1,0
20596,FRANC,,,,,,,,,,,,,-8.78,-1.20,2.28,0.00,-0.40,0.00,982.66,261.50,-1.23,10.72,0.28,-17.00,-38.75,5.38,-2.01,0.13,0.46,-90.19,327.12,-4.50,2.07,-2.12,0.87,-0.77,9.77,-0.03,0,3,1,0
20608,FRANC,,,,,,,,,,,,,-8.95,-1.13,2.40,-0.04,-0.18,-0.02,,,-1.20,9.48,1.13,-15.56,-37.69,5.38,-0.64,-0.19,0.27,-88.44,326.56,-4.00,0.18,-0.09,0.36,-0.66,9.77,0.31,0,3,1,0
20647,FRANC,,,,,,,,,,,,,-9.14,-0.94,2.66,-0.07,0.39,-0.14,982.59,259.50,-0.47,9.68,0.68,-15.56,-37.69,5.38,-0.38,-0.07,0.12,-87.94,326.50,-3.75,-0.10,-0.26,0.21,-0.65,9.77,0.35,0,3,1,0
20659,FRANC,,,,,,,,,,,,,-9.02,-0.95,2.46,-0.10,0.51,-0.18,,,-0.56,9.56,0.56,-17.00,-39.19,0.69,0.05,0.00,-0.01,-87.88,326.44,-3.75,-0.08,-0.08,0.24,-0.64,9.77,0.36,0,3,1,0
20697,FRANC,,,,,,,,,,,,,-9.41,-0.91,1.93,-0.10,0.90,-0.20,982.73,258.56,-0.73,9.69,0.60,-17.00,-39.19,0.69,0.32,0.03,-0.09,-88.00,326.50,-3.81,0.05,-0.21,0.25,-0.65,9.77,0.33,0,3,1,0
20741,FRANC,,,,,,1,30,414,201662.00,1.00,600295.00,77777.00,-9.47,-1.32,1.69,-0.14,0.98,-0.24,982.53,261.75,-0.66,9.72,0.26,-17.56,-38.75,0.25,0.66,0.04,-0.17,-89.38,326.88,-4.12,-0.01,0.00,0.14,-0.71,9.77,0.10,0,3,1,0
20754,FRANC,,,,,,,,,,,,,-13.02,7.70,-9.78,0.05,-0.81,0.23,,,-0.81,9.83,-0.16,-18.06,-39.50,1.06,0.98,0.05,-0.27,-91.38,327.44,-4.69,-0.01,0.06,0.07,-0.80,9.77,-0.24,0,3,1,0
20791,FRANC,,,,,,,,,,,,,-8.98,-1.09,3.81,0.16,-0.39,0.16,982.80,260.12,-0.89,9.82,-0.19,-18.06,-39.50,1.06,1.00,0.07,-0.28,-91.94,327.62,-4.81,-0.06,0.06,0.14,-0.83,9.76,-0.33,0,3,1,0
20832,FRANC,,,,,,,,,,,,,-9.62,-1.44,1.87,-0.08,0.38,-0.26,982.61,257.56,-1.74,10.00,0.17,-16.56,-40.25,3.50,-1.14,-0.05,0.24,-91.06,327.12,-4.75,-0.92,0.23,0.36,-0.82,9.77,-0.19,0,3,1,0
20842,FRANC,,,,,,,,,,,,,-9.75,-1.21,2.04,-0.17,0.55,-0.23,,,-0.19,9.43,0.49,-17.00,-39.19,4.19,0.24,0.02,-0.01,-90.31,327.06,-4.44,-0.26,-0.03,0.24,-0.76,9.77,-0.05,0,3,1,0
20883,FRANC,,,,,,,,,,,,,-9.24,-1.09,1.54,-0.16,0.69,-0.17,982.59,260.00,-0.83,9.82,0.03,-17.00,-39.19,4.19,0.35,0.02,-0.09,-90.50,327.12,-4.50,0.00,-0.10,0.11,-0.78,9.77,-0.13,0,3,1,0
20894,FRANC,,,,,,,,,,,,,-14.29,-0.87,3.13,0.08,0.52,0.09,,,-0.90,9.79,-0.19,-16.25,-39.56,3.50,0.64,0.04,-0.18,-91.69,327.44,-4.81,-0.07,0.02,0.09,-0.83,9.76,-0.29,0,3,1,0
20934,FRANC,,,,,,,,,,,,,-9.30,-1.21,1.94,0.11,-0.15,-0.05,982.33,259.12,-0.91,9.87,-0.26,-16.25,-39.56,3.50,0.68,0.04,-0.19,-92.44,327.69,-5.06,-0.09,-0.05,0.05,-0.86,9.75,-0.42,0,3,1,0
20945,FRANC,,,,,,,,,,,,,-9.20,-1.06,1.31,0.06,-0.05,-0.05,,,-1.18,9.73,-1.55,-17.25,-39.06,4.19,-0.01,-0.14,0.01,-93.00,327.88,-5.06,-0.31,-0.02,-1.04,-0.87,9.75,-0.51,0,3,1,0
20985,FRANC,,,,,,,,,,,,,-9.25,-1.39,1.51,-0.09,0.12,-0.05,982.45,260.31,-0.85,10.02,-0.54,-17.25,-39.06,4.19,-0.21,-0.09,0.02,-92.81,328.00,-5.06,-0.17,0.03,0.40,-0.87,9.75,-0.48,0,3,1,0
20996,FRANC,,,,,,,,,,,,,-9.51,-1.38,0.08,0.01,0.01,-0.02,,,-0.73,9.83,-0.09,-16.25,-39.06,4.19,0.00,-0.04,-0.00,-92.69,328.06,-5.06,0.13,0.07,0.36,-0.87,9.75,-0.47,0,3,1,0
21038,FRANC,,,,,,,,,,,,,-9.25,-1.27,1.06,-0.02,0.02,0.00,982.91,259.12,-0.69,10.00,-0.21,-16.25,-39.06,4.19,0.11,0.01,-0.03,-92.81,328.06,-5.06,0.18,0.25,0.26,-0.87,9.75,-0.48,0,3,1,0
21049,FRANC,,,,,,,,,,,,,-9.75,-1.47,1.05,0.01,0.01,-0.01,,,-0.91,9.73,-0.25,-15.88,-39.00,4.19,-0.03,-0.00,0.00,-92.81,328.06,-5.12,0.00,0.09,0.20,-0.87,9.75,-0.48,0,3,1,0
21088,FRANC,,,,,,,,,,,,,-9.62,-1.26,1.13,0.02,0.02,-0.03,982.56,259.69,-0.79,9.86,-0.24,-15.88,-39.00,4.19,0.03,0.00,-0.01,-92.81,328.06,-5.12,0.07,0.10,0.23,-0.87,9.75,-0.48,0,3,1,0
21098,FRANC,,,,,,,,,,,,,-9.57,-1.28,1.23,-0.03,-0.03,-0.03,,,-0.84,9.80,-0.28,-17.25,-37.56,4.56,0.00,0.00,-0.00,-92.81,328.06,-5.12,-0.05,0.12,0.13,-0.87,9.75,-0.48,0,3,1,0
21195,FRANC,,,,,,,,,,,,,-9.59,-1.20,1.35,0.01,-0.08,-0.02,982.21,257.31,-0.92,9.86,-0.34,-15.88,-39.38,3.38,-0.00,-0.00,0.00,-92.81,328.06,-5.12,-0.01,0.10,0.11,-0.87,9.75,-0.48,0,3,1,0
21206,FRANC,,,,,,,,,,,,,-9.44,-1.24,1.23,-0.01,-0.04,-0.05,,,-0.91,9.89,-0.37,-16.56,-39.00,5.00,-0.00,0.00,-0.00,-92.81,328.12,-5.12,-0.03,0.14,0.11,-0.87,9.75,-0.48,0,3,1,0
21245,FRANC,,,,,,,,,,,,,-9.39,-1.26,1.45,0.03,-0.02,-0.01,982.50,258.12,-0.91,9.84,-0.34,-16.56,-39.00,5.00,0.00,0.00,-0.00,-92.81,328.12,-5.12,-0.04,0.13,0.11,-0.87,9.75,-0.48,0,3,1,0
21256,FRANC,,,,,,,,,,,,,-9.46,-1.09,1.45,-0.01,0.06,-0.08,,,-0.91,9.89,-0.36,-17.69,-39.75,3.75,0.00,-0.00,-0.00,-92.81,328.12,-5.12,-0.02,0.09,0.09,-0.88,9.75,-0.47,0,3,1,0
21295,FRANC,,,,,,,,,,,,,-9.76,-1.06,1.32,0.04,0.05,-0.09,982.50,260.44,-0.90,9.84,-0.38,-17.69,-39.75,3.75,-0.00,0.00,-0.00,-92.75,328.12,-5.12,-0.02,0.11,0.10,-0.88,9.75,-0.47,0,3,1,0
21307,FRANC,,,,,,,,,,,,,-9.52,-1.13,1.53,0.05,0.05,-0.02,,,-0.92,9.87,-0.38,-16.25,-38.69,5.00,0.00,0.00,0.00,-92.75,328.12,-5.12,-0.05,0.12,0.09,-0.88,9.75,-0.47,0,3,1,0
